message_id	ttr	speaker	lang	ltype
post17464488	0.83	Odysseus54	Italian - Marche	L1
post17470834	0.81	Odysseus54	Italian - Marche	L1
post17439551	0.69	GabrielH	Portuguese - Brazil	L2
post17439829	0.76	Franshyska	Italiano	L1
post17440050	0.83	GabrielH	Portuguese - Brazil	L2
post17440085	0.83	bearded	Italian	L1
post17441022	0.71	francisgranada	Hungarian	L2
post17456595	0.75	francisgranada	Hungarian	L2
post17458773	0.72	francisgranada	Hungarian	L2
post17454351	0.78	Nahuel O Tavros	Spanish	L2
post17449019	0.64	bearded	Italian	L1
post17449124	0.75	JadeJ	Italian	L1
post17449203	0.8	JadeJ	Italian	L1
post17440900	0.76	Mister Draken	Castellano (Argentina)	L2
post17441029	0.63	Ramino	Italiano	L1
post17441198	0.73	Mister Draken	Castellano (Argentina)	L2
post17441889	0.71	bearded	Italian	L1
post17432324	0.66	aleksandramari1	Polish - Poland	L2
post17432441	0.62	lorenzos	italiano	L1
post17438567	0.74	Franshyska	Italiano	L1
post17436491	0.77	Corinna Serra	Cinese	L2
post17426140	0.82	dragonseven	italiano	L1
post17427262	0.76	dragonseven	italiano	L1
post17427561	0.77	bearded	Italian	L1
post17428447	0.75	bearded	Italian	L1
post17428577	0.6	dragonseven	italiano	L1
post17428643	0.83	francisgranada	Hungarian	L2
post17428738	0.79	dragonseven	italiano	L1
post17428747	0.77	poincaré	italiano	L1
post9354689	0.73	giovannino	Italian, Neapolitan	L1
post17412072	0.65	GabrielH	Portuguese - Brazil	L2
post17419120	0.73	dragonseven	italiano	L1
post17420073	0.81	lorenzos	italiano	L1
post17420167	0.85	bearded	Italian	L1
post17420338	0.77	dragonseven	italiano	L1
post17423199	0.7	Pietruzzo	Italian	L1
post17423760	0.82	dragonseven	italiano	L1
post17423979	0.65	dragonseven	italiano	L1
post17426157	0.77	lorenzos	italiano	L1
post17426267	0.71	dragonseven	italiano	L1
post14811309	0.75	Ilevyas	Italian	L1
post17425691	0.67	dragonseven	italiano	L1
post3409920	0.73	DavìdV	Italia	L1
post15865391	0.74	ohbice	italiano	L1
post17417507	0.64	J352SAURUS	English	L2
post17417830	0.66	giginho	Italiano & Piemontese	L1
post17417947	0.74	lorenzos	italiano	L1
post17419475	0.72	wuxiaofei	chinese	L2
post17419858	0.77	poincaré	italiano	L1
post1524307	0.83	Henry63a	Italiano - Italia	L1
post17361936	0.78	Renix	Italiano	L1
post17415253	0.76	Olaszinhok	Italian	L1
post17143917	0.7	GabrielH	Portuguese - Brazil	L2
post17144003	0.69	reginof	Italian	L1
post17145291	0.72	lorenzos	italiano	L1
post2478021	0.81	MünchnerFax	Italian, Italy	L1
post17400298	0.75	bearded	Italian	L1
post7559219	0.69	Kjka	Italian	L1
post13436884	0.74	Connie Eyeland	Italiano	L1
post17398336	0.85	Pietruzzo	Italian	L1
post17398587	0.86	Olaszinhok	Italian	L1
post17394863	0.79	Mister Draken	Castellano (Argentina)	L2
post17386604	0.75	GabrielH	Portuguese - Brazil	L2
post17394987	0.66	symposium	Italian - Italy	L1
post17392583	0.78	Mister Draken	Castellano (Argentina)	L2
post17373231	0.85	GabrielH	Portuguese - Brazil	L2
post16385529	0.81	King Crimson	Italiano	L1
post16397284	0.81	dragonseven	italiano	L1
post17365553	0.8	bearded	Italian	L1
post17369864	0.78	TheCrociato91	Italian - Northern Italy	L1
post17491738	0.75	nisant	Italian	L1
post17368732	0.71	bearded	Italian	L1
post17365501	0.77	bearded	Italian	L1
post17361659	0.85	bearded	Italian	L1
post17361788	0.85	bearded	Italian	L1
post17352532	0.71	francisgranada	Hungarian	L2
post6609443	0.85	Necsus	Italian (Italy)	L1
post16757830	0.83	nodisco	Italian - Italy	L1
post17339445	0.77	bearded	Italian	L1
post2026312	0.79	Necsus	Italian (Italy)	L1
post17332771	0.81	bearded	Italian	L1
post17326421	0.74	GabrielH	Portuguese - Brazil	L2
post17327222	0.67	Pietruzzo	Italian	L1
post17386284	0.76	bearded	Italian	L1
post17380188	0.69	Mark33333	Polish	L2
post17381456	0.57	Mark33333	Polish	L2
post17381520	0.7	Fooler	Italian (Italy)	L1
post17314356	0.76	egaleo	greek	L2
post17314039	0.69	Raggyn	Kurdish	L2
post17304500	0.78	keramus	Persian	L2
post17307498	0.79	bearded	Italian	L1
post17308627	0.79	francisgranada	Hungarian	L2
post17311158	0.8	bearded	Italian	L1
post17313328	0.75	bearded	Italian	L1
post17364446	0.58	Mark33333	Polish	L2
post17364953	0.59	symposium	Italian - Italy	L1
post17365188	0.54	Mark33333	Polish	L2
post17373081	0.56	Mark33333	Polish	L2
post17190519	0.85	Olaszinhok	Italian	L1
post17190729	0.75	lorenzos	italiano	L1
post17195104	0.83	bearded	Italian	L1
post17202162	0.69	francisgranada	Hungarian	L2
post17202844	0.77	Olaszinhok	Italian	L1
post17229229	0.84	sarpantra	Italian	L1
post17229447	0.77	bearded	Italian	L1
post17233267	0.8	pebblespebbles	italiano	L1
post17301203	0.81	bearded	Italian	L1
post17303887	0.66	GabrielH	Portuguese - Brazil	L2
post17292810	0.7	bearded	Italian	L1
post17301197	0.68	Olaszinhok	Italian	L1
post17298823	0.73	keramus	Persian	L2
post17288727	0.78	GabrielH	Portuguese - Brazil	L2
post17289121	0.78	francisgranada	Hungarian	L2
post17283903	0.77	francisgranada	Hungarian	L2
post17286953	0.76	francisgranada	Hungarian	L2
post17261677	0.73	sarpantra	Italian	L1
post17269574	0.76	pebblespebbles	italiano	L1
post17271559	0.8	pebblespebbles	italiano	L1
post17279851	0.84	bearded	Italian	L1
post17282250	0.72	pebblespebbles	italiano	L1
post17283243	0.77	bearded	Italian	L1
post17279999	0.79	GabrielH	Portuguese - Brazil	L2
post17281566	0.85	bearded	Italian	L1
post17281014	0.74	francisgranada	Hungarian	L2
post17281584	0.74	bearded	Italian	L1
post17249602	0.81	Chichittu	italiano	L1
post17188479	0.82	dejudicibus	Italian (Italy)	L1
post17262260	0.74	TheCrociato91	Italian - Northern Italy	L1
post7641845	0.78	Wonder_Donnie	Italian	L1
post17262169	0.77	Pietruzzo	Italian	L1
post17255841	0.72	GabrielH	Portuguese - Brazil	L2
post17256491	0.74	bearded	Italian	L1
post17257233	0.7	bearded	Italian	L1
post17253766	0.73	francisgranada	Hungarian	L2
post17252577	0.78	GabrielH	Portuguese - Brazil	L2
post17249296	0.8	sarpantra	Italian	L1
post17249856	0.8	sarpantra	Italian	L1
post7437525	0.64	winegrower	Greek	L2
post7440215	0.66	Vekkio	Italian	L1
post17242874	0.54	John91	Hungarian	L2
post17243005	0.67	John91	Hungarian	L2
post17243029	0.8	bearded	Italian	L1
post17243717	0.68	francisgranada	Hungarian	L2
post17245504	0.76	John91	Hungarian	L2
post17246430	0.68	John91	Hungarian	L2
post17247038	0.7	John91	Hungarian	L2
post17247106	0.74	francisgranada	Hungarian	L2
post17247142	0.77	John91	Hungarian	L2
post17247253	0.66	lorenzos	italiano	L1
post17247277	0.62	John91	Hungarian	L2
post17247312	0.71	francisgranada	Hungarian	L2
post17247405	0.72	lorenzos	italiano	L1
post17246221	0.79	bearded	Italian	L1
post17246631	0.7	bearded	Italian	L1
post17235591	0.75	francisgranada	Hungarian	L2
post17078466	0.63	kritik	Italian - Italy	L1
post17230470	0.79	lorenzos	italiano	L1
post17285892	0.82	Nahuel O Tavros	Spanish	L2
post17221982	0.71	bearded	Italian	L1
post17223492	0.76	Nahuel O Tavros	Spanish	L2
post17223790	0.63	francisgranada	Hungarian	L2
post17224447	0.7	bearded	Italian	L1
post11507537	0.79	luway	Italian	L1
post17213628	0.64	symposium	Italian - Italy	L1
post17214266	0.81	bearded	Italian	L1
post17218560	0.72	wloskielove	polish	L2
post17211786	0.74	Nahuel O Tavros	Spanish	L2
post17214298	0.77	bearded	Italian	L1
post17209243	0.8	GabrielH	Portuguese - Brazil	L2
post17210564	0.64	bearded	Italian	L1
post17205987	0.76	GabrielH	Portuguese - Brazil	L2
post17205943	0.83	Olaszinhok	Italian	L1
post17207923	0.72	francisgranada	Hungarian	L2
post17208538	0.78	bearded	Italian	L1
post17206515	0.71	bearded	Italian	L1
post17202707	0.71	bearded	Italian	L1
post17202139	0.75	Feainn	Italian & Venetian	L1
post5978036	0.76	brian	AmE (New Orleans)	L2
post5979673	0.79	Lucy Van Pelt	Italian	L1
post5981271	0.79	quita	italy, italian	L1
post5989459	0.73	Saoul	Italian	L1
post5989470	0.75	Einstein	UK, English	L2
post5995404	0.74	alexiaale	italian	L1
post5996595	0.77	Hermocrates	Italian & British English (bilingual)	L1
post9569404	0.73	francisgranada	Hungarian	L2
post13078427	0.78	Connie Eyeland	Italiano	L1
post13078598	0.85	Connie Eyeland	Italiano	L1
post13173202	0.74	Demonblack	Italian	L1
post13173236	0.79	Connie Eyeland	Italiano	L1
post13179768	0.81	giginho	Italiano & Piemontese	L1
post13229990	0.76	toysintheattic	Italiano	L1
post13234500	0.75	hakdz	Italian	L1
post17195751	0.77	GabrielH	Portuguese - Brazil	L2
post17196209	0.76	GabrielH	Portuguese - Brazil	L2
post17196471	0.52	lorenzos	italiano	L1
post17198028	0.69	King Crimson	Italiano	L1
post17192933	0.78	Zordkhan	English - UK	L2
post17193042	0.72	bearded	Italian	L1
post17194946	0.78	bearded	Italian	L1
post17195175	0.91	Blackman	Italiano/Sardo	L1
post17147182	0.66	dragonseven	italiano	L1
post17191498	0.72	dragonseven	italiano	L1
post17191585	0.8	Pietruzzo	Italian	L1
post17192605	0.71	bearded	Italian	L1
post17188586	0.73	reginof	Italian	L1
post17182401	0.7	bearded	Italian	L1
post17183139	0.72	bearded	Italian	L1
post17183237	0.79	dragonseven	italiano	L1
post17183362	0.79	francisgranada	Hungarian	L2
post17184604	0.78	bearded	Italian	L1
post17183845	0.76	1V4N0	italian	L1
post17184847	0.63	dragonseven	italiano	L1
post17180012	0.6	bearded	Italian	L1
post17180727	0.83	francisgranada	Hungarian	L2
post2010793	0.7	andersxman	Denmark/danish	L2
post17179004	0.79	nodisco	Italian - Italy	L1
post17164222	0.62	bearded	Italian	L1
post17158779	0.74	dragonseven	italiano	L1
post17160133	0.76	dragonseven	italiano	L1
post17146497	0.85	francisgranada	Hungarian	L2
post17147331	0.78	Olaszinhok	Italian	L1
post17147343	0.73	bearded	Italian	L1
post17148347	0.85	Olaszinhok	Italian	L1
post17148429	0.81	francisgranada	Hungarian	L2
post17148533	0.84	bearded	Italian	L1
post17149471	0.83	bearded	Italian	L1
post17155541	0.77	francisgranada	Hungarian	L2
post17148232	0.79	lorenzos	italiano	L1
post17154013	0.79	Pietruzzo	Italian	L1
post17154141	0.82	bearded	Italian	L1
post17147362	0.69	reginof	Italian	L1
post17147408	0.63	bearded	Italian	L1
post17139804	0.81	reginof	Italian	L1
post17140281	0.69	giginho	Italiano & Piemontese	L1
post17074478	0.76	francisgranada	Hungarian	L2
post17131346	0.68	Odysseus54	Italian - Marche	L1
post17108120	0.72	sarpantra	Italian	L1
post17109131	0.7	sarpantra	Italian	L1
post17110174	0.77	sarpantra	Italian	L1
post17112294	0.71	dragonseven	italiano	L1
post17135835	0.62	francisgranada	Hungarian	L2
post17136857	0.75	bearded	Italian	L1
post17136891	0.77	Olaszinhok	Italian	L1
post17090110	0.85	russell13	persian	L2
post17125887	0.79	GabrielH	Portuguese - Brazil	L2
post17126472	0.72	bearded	Italian	L1
post17108942	0.71	ne qui ne la	English-US	L2
post17110244	0.69	giginho	Italiano & Piemontese	L1
post17084890	0.79	Pratolini	English - England	L2
post17088094	0.7	King Crimson	Italiano	L1
post17090328	0.71	dragonseven	italiano	L1
post17091537	0.7	bearded	Italian	L1
post17122938	0.77	dragonseven	italiano	L1
post17124321	0.7	bearded	Italian	L1
post17116099	0.78	leev8	italiano	L1
post17116583	0.73	dragonseven	italiano	L1
post17119154	0.71	leev8	italiano	L1
post17119156	0.71	francisgranada	Hungarian	L2
post17119868	0.78	bearded	Italian	L1
post17119938	0.8	Olaszinhok	Italian	L1
post17120435	0.76	dragonseven	italiano	L1
post17120514	0.7	leev8	italiano	L1
post17121042	0.73	francisgranada	Hungarian	L2
post17122588	0.73	dragonseven	italiano	L1
post17115325	0.81	GabrielH	Portuguese - Brazil	L2
post17115845	0.83	bearded	Italian	L1
post17116403	0.82	bearded	Italian	L1
post17117025	0.78	GabrielH	Portuguese - Brazil	L2
post14822910	0.76	violapais	italian	L1
post14839866	0.76	giginho	Italiano & Piemontese	L1
post17115168	0.78	francisgranada	Hungarian	L2
post17115790	0.72	Olaszinhok	Italian	L1
post17108404	0.78	GabrielH	Portuguese - Brazil	L2
post17109768	0.8	GabrielH	Portuguese - Brazil	L2
post17110136	0.62	Davide'80	Italiano	L1
post17112305	0.73	bearded	Italian	L1
post17112449	0.76	dragonseven	italiano	L1
post17112956	0.74	francisgranada	Hungarian	L2
post17113298	0.77	Olaszinhok	Italian	L1
post17113940	0.66	pebblespebbles	italiano	L1
post17092471	0.8	francisgranada	Hungarian	L2
post17088471	0.84	jomla	Italiano	L1
post17088743	0.76	dragonseven	italiano	L1
post13018931	0.62	CoolHandLuke	Italiano	L1
post16830981	0.74	dejudicibus	Italian (Italy)	L1
post17059891	0.83	dejudicibus	Italian (Italy)	L1
post17063546	0.81	dejudicibus	Italian (Italy)	L1
post17063621	0.73	giginho	Italiano & Piemontese	L1
post17063672	0.83	Olaszinhok	Italian	L1
post17064097	0.46	dragonseven	italiano	L1
post17088940	0.71	dejudicibus	Italian (Italy)	L1
post17089001	0.83	bearded	Italian	L1
post17090407	0.67	dragonseven	italiano	L1
post17103841	0.68	Olaszinhok	Italian	L1
post17104351	0.77	dragonseven	italiano	L1
post17090225	0.8	bearded	Italian	L1
post17096171	0.74	bearded	Italian	L1
post17097893	0.78	VogaVenessian	Italiano	L1
post17090090	0.74	Diddl	Italian -Italy	L1
post17091445	0.81	dragonseven	italiano	L1
post17084193	0.8	dragonseven	italiano	L1
post17078454	0.79	GabrielH	Portuguese - Brazil	L2
post17080565	0.67	dragonseven	italiano	L1
post17075259	0.78	bo-marco	Italiano Italia - Emiliano Mirandola	L1
post17075824	0.82	francisgranada	Hungarian	L2
post17057736	0.69	GabrielH	Portuguese - Brazil	L2
post17058279	0.66	GabrielH	Portuguese - Brazil	L2
post17059955	0.66	dejudicibus	Italian (Italy)	L1
post17060634	0.82	turtle87crociato	Italiano	L1
post13610926	0.6	l'erba del vicino	"Italian - Italy"	L1
post17056092	0.77	bearded	Italian	L1
post17059976	0.81	dejudicibus	Italian (Italy)	L1
post17056965	0.76	polyglotwannabe	Spanish	L2
post17041442	0.75	Olaszinhok	Italian	L1
post17042600	0.69	GabrielH	Portuguese - Brazil	L2
post17039097	0.82	Hakkar	Italian	L1
post17040084	0.63	bearded	Italian	L1
post17023396	0.73	dragonseven	italiano	L1
post5543031	0.69	eltano63	Italian	L1
post5548199	0.85	SunDraw	Veneto (Italia)	L1
post12645682	0.75	SteMa	Italiano	L1
post17014512	0.75	GabrielH	Portuguese - Brazil	L2
post17014774	0.64	dragonseven	italiano	L1
post1133388	0.73	combustion	Italian, Italy, Ravenna	L1
post1134399	0.76	nuevoestudiante	italiano italia	L1
post4454717	0.83	Jacksunny	Italy, Italian	L1
post5122475	0.72	Salegrosso	Verona (Italy)	L1
post5138432	0.79	giusyna	italian	L1
post9623774	0.7	olaszinho	Central Italian	L1
post9623877	0.9	elena73	Italian	L1
post9623917	0.84	olaszinho	Central Italian	L1
post9624073	0.78	elena73	Italian	L1
post9624136	0.72	francisgranada	Hungarian	L2
post9639782	0.81	elena73	Italian	L1
post9641488	0.74	olaszinho	Central Italian	L1
post9641697	0.84	francisgranada	Hungarian	L2
post9641801	0.71	One1	Italiano	L1
post9641926	0.78	elena73	Italian	L1
post9642179	0.83	One1	Italiano	L1
post9642229	0.64	gc200000	Italiano	L1
post9642284	0.79	elena73	Italian	L1
post9642348	0.81	effeundici	Italian - Tuscany	L1
post9642357	0.81	elena73	Italian	L1
post9642489	0.8	One1	Italiano	L1
post9642768	0.71	One1	Italiano	L1
post9645988	0.81	olaszinho	Central Italian	L1
post9646724	0.77	elena73	Italian	L1
post17009622	0.68	GabrielH	Portuguese - Brazil	L2
post17011298	0.75	bearded	Italian	L1
post17001574	0.75	GabrielH	Portuguese - Brazil	L2
post15569979	0.75	bearded	Italian	L1
post16960054	0.73	leev	Switzerland/Italian	L1
post16960162	0.62	bearded	Italian	L1
post16967288	0.84	dragonseven	italiano	L1
post16967470	0.68	bearded	Italian	L1
post16969274	0.74	dragonseven	italiano	L1
post16969356	0.73	bearded	Italian	L1
post16971705	0.78	dragonseven	italiano	L1
post16976941	0.86	Paolo Yogurt	Italiano, veneto - veronese	L1
post16981574	0.74	pebblespebbles	italiano	L1
post16981757	0.79	dragonseven	italiano	L1
post16973880	0.74	GabrielH	Portuguese - Brazil	L2
post9595549	0.74	ursu-lab	italian, catalan & spanish	L1
post16970494	0.81	francisgranada	Hungarian	L2
post16971607	0.61	Sardokan1.0	Sardu / Italianu	L1
post16967841	0.73	tragedia	Canada, English	L2
post16965978	0.75	GabrielH	Portuguese - Brazil	L2
post16962652	0.74	keramus	Persian	L2
post16963070	0.77	bearded	Italian	L1
post17021198	0.62	manbrasil	Spanish - Spain	L2
post17021266	0.51	Paulfromitaly	Italian	L1
post16959945	0.65	bearded	Italian	L1
post16960110	0.73	bearded	Italian	L1
post7333486	0.57	alongthisroad	UK, English	L2
post7334237	0.65	Elianor	Italia - italiano	L1
post16956864	0.77	GabrielH	Portuguese - Brazil	L2
post16621403	0.78	Necsus	Italian (Italy)	L1
post16621556	0.75	Palmiro Premoli	Italiano	L1
post16622760	0.81	dragonseven	italiano	L1
post16948864	0.8	dragonseven	italiano	L1
post16944965	0.69	licinio	Italian	L1
post16940120	0.66	GabrielH	Portuguese - Brazil	L2
post16931591	0.64	dragonseven	italiano	L1
post11029524	0.86	adomandarispondi	italiano	L1
post11032327	0.73	adomandarispondi	italiano	L1
post11033416	0.75	adomandarispondi	italiano	L1
post16931826	0.79	loico84	Italian	L1
post16932158	0.73	dragonseven	italiano	L1
post16931000	0.68	dragonseven	italiano	L1
post16930227	0.64	dragonseven	italiano	L1
post16928213	0.61	bearded	Italian	L1
post16926030	0.82	HerreraCM	Portuguese (Brazil)	L2
post14564290	0.72	Chichittu	italiano	L1
post14577743	0.68	dejudicibus	Italian (Italy)	L1
post14637454	0.68	francisgranada	Hungarian	L2
post12937149	0.75	Connie Eyeland	Italiano	L1
post16871722	0.83	duchevreuil	Swedish	L2
post16903986	0.71	dragonseven	italiano	L1
post16904315	0.79	duchevreuil	Swedish	L2
post16904806	0.71	Pugnator	Neapoilitan (Naples) / Italian (Italy)	L1
post16905695	0.68	giginho	Italiano & Piemontese	L1
post11911014	0.86	violadaprile	italian	L1
post11915216	0.74	stella_maris_74	Italian - Italy	L1
post16898486	0.77	symposium	Italian - Italy	L1
post16896905	0.81	dragonseven	italiano	L1
post16897281	0.81	dragonseven	italiano	L1
post16894124	0.77	dragonseven	italiano	L1
post16890661	0.66	mimimarie	Japanese	L2
post2851087	0.8	antodaz	Italy and italian	L1
post16674449	0.78	bearded	Italian	L1
post16675582	0.79	francisgranada	Hungarian	L2
post16877022	0.83	bearded	Italian	L1
post15433397	0.78	ohbice	italiano	L1
post16884846	0.73	Sardokan1.0	Sardu / Italianu	L1
post16869798	0.78	dragonseven	italiano	L1
post16871318	0.8	dragonseven	italiano	L1
post16880760	0.87	GabrielH	Portuguese - Brazil	L2
post16881201	0.84	bearded	Italian	L1
post16876107	0.81	Antonmike	Russian-Russia	L2
post16876905	0.78	Antonmike	Russian-Russia	L2
post14907478	0.65	turtle87crociato	Italiano	L1
post15686516	0.74	turtle87crociato	Italiano	L1
post15689000	0.81	turtle87crociato	Italiano	L1
post15689506	0.71	ohbice	italiano	L1
post15689650	0.78	bearded	Italian	L1
post15692556	0.73	quasi.stellar	italiano - italiano	L1
post15697742	0.83	turtle87crociato	Italiano	L1
post16868293	0.77	turtle87crociato	Italiano	L1
post16872001	0.71	turtle87crociato	Italiano	L1
post16873028	0.78	bearded	Italian	L1
post16874614	0.87	turtle87crociato	Italiano	L1
post16875426	0.74	dragonseven	italiano	L1
post16869712	0.72	nandozgz	Spanish - Spain	L2
post16867608	0.82	dragonseven	italiano	L1
post16867937	0.78	Odysseus54	Italian - Marche	L1
post16866291	0.78	King Crimson	Italiano	L1
post16848375	0.75	Floridsdorfer	Italian, Spanish, Sardinian (trilingual)	L1
post16857973	0.78	Necsus	Italian (Italy)	L1
post16859153	0.66	Odysseus54	Italian - Marche	L1
post16768078	0.83	dragonseven	italiano	L1
post16851427	0.77	Necsus	Italian (Italy)	L1
post16853117	0.74	francisgranada	Hungarian	L2
post15894591	0.78	King Crimson	Italiano	L1
post15905097	0.79	quasi.stellar	italiano - italiano	L1
post16779196	0.79	barking fellows	italiano e romagnolo	L1
post16779920	0.78	barking fellows	italiano e romagnolo	L1
post16847512	0.82	Floridsdorfer	Italian, Spanish, Sardinian (trilingual)	L1
post6520729	0.85	MünchnerFax	Italian, Italy	L1
post16817447	0.84	Calicot	Italian	L1
post16795049	0.79	bearded	Italian	L1
post16825610	0.66	giginho	Italiano & Piemontese	L1
post16839938	0.71	bearded	Italian	L1
post16841055	0.74	francisgranada	Hungarian	L2
post16842971	0.77	francisgranada	Hungarian	L2
post16822710	0.64	turtle87crociato	Italiano	L1
post16823518	0.59	bearded	Italian	L1
post16828314	0.81	turtle87crociato	Italiano	L1
post16829246	0.81	bearded	Italian	L1
post16841352	0.63	francisgranada	Hungarian	L2
